date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,AU,5920,182,768,612,162,581.9062682448294,871.5689236749596,0.46726,456,498,39,0.9519713390944002,256,57,0.23974522683241672,152,212,0.783149475133487,417,303,0.9052894952026869,209,327,908,254,54,1700.5487020470212
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,4798,36,781,664,473,2864.4572970039308,2409.018864467401,0.001653,607,486,88,0.19763826568210274,443,86,0.3409312629297552,618,220,0.4048804740581027,310,398,0.989049185768141,56,51,649,235,933,7644.801795881827
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,SL,5111,241,29,451,321,7140.9071220118085,2591.5225532914064,0.957025,592,393,90,0.6288001129558065,18,148,0.19403235736682523,889,50,0.3814682242067624,607,437,0.9934708407463193,755,3,98,262,663,2459.648793446363
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,7482,347,648,141,178,9703.93858426899,1617.4288535356711,0.979031,121,210,11,0.06454010402008248,4,149,0.5250237228026969,140,315,0.9236767127567337,969,73,0.7163383790306731,386,7,110,5,996,3812.7350949744887
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,JO,7568,319,360,275,367,174.41459221340438,191.66942751262118,0.84644,189,392,198,0.3649031488085678,121,49,0.7956720708412424,59,167,0.10689133676297258,177,380,0.8403014794941386,775,65,802,406,106,2522.7329078230687
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,2057,339,273,84,307,2568.7062412965065,1857.2516601152172,0.77152,829,445,81,0.9033249617479477,419,135,0.2220664405785544,820,188,0.9262410410644364,852,396,0.25920441562952334,370,24,189,1,749,7947.083720970758
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,2796,493,948,690,468,6306.572303865921,1552.5207644532536,0.183298,744,274,120,0.4721634970891935,103,123,0.7451232318748079,306,57,0.9061089767800884,597,295,0.6290191937386511,583,392,2,190,407,9533.300409190644
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,4251,398,557,682,365,4211.103315139078,1465.268870961449,0.581006,524,446,124,0.18797474403026238,385,88,0.7535368592183309,239,274,0.5019271406783501,705,409,0.5347502664127856,185,170,196,196,14,4802.726078153607
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,6159,351,996,337,233,986.8530677752551,1572.401753403708,0.332048,670,159,74,0.6203126548067706,38,129,0.49755817312911166,38,160,0.43373044175800446,887,203,0.8399298762959931,705,48,871,344,148,2838.1050027819797
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,7753,348,122,192,98,6547.062608895177,1671.9133895121513,0.948495,698,263,71,0.12576531824476167,205,27,0.9676191055555767,693,213,0.5533383478225364,0,46,0.15888758946363635,900,379,682,241,177,3685.529320489752
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,FI,2609,486,591,265,357,6833.34933147252,1771.9112067178198,0.16778,831,206,82,0.867183434335091,473,204,0.9753638379834891,549,143,0.05825068515944187,641,436,0.6434152087260584,795,252,883,167,527,6214.442290340479
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,3280,64,282,88,411,7821.91168555645,1443.5595478580417,0.638933,822,259,64,0.6202233807773174,300,24,0.06956296331391998,338,347,0.1232132108892593,354,184,0.7162939863058835,92,166,504,468,588,9025.88374256583
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,3701,36,447,192,393,6248.531976849627,2193.00436129583,0.363968,174,46,216,0.7861260136671275,352,163,0.6406075889739662,869,429,0.6379709189327984,768,115,0.5367063590605915,20,216,584,47,984,5949.154127976194
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,NL,2613,268,932,370,391,4522.39347395629,780.9834847563802,0.232335,730,118,226,0.363385187962163,456,171,0.20445045539616957,733,400,0.8181940326058101,462,364,0.570146036328061,316,49,42,371,361,3593.1631173713486
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,SI,3082,129,505,109,442,4240.743015634839,1358.686371774036,0.773501,802,356,91,0.49467189310626514,302,7,0.4587768966383705,504,207,0.5786451971173576,791,144,0.3995686464981264,657,377,218,353,155,5150.9917605276305
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,4190,36,625,286,329,1120.6214023135908,1556.2531391910873,0.610697,559,323,2,0.4323140200577844,171,126,0.796862845113537,711,49,0.7179546892901874,570,23,0.9294439833433914,726,7,685,314,694,2951.7501549983995
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,5844,468,508,782,175,6675.35985059015,2784.049094857506,0.807959,681,232,134,0.7047240033128505,187,89,0.8846744394496222,324,243,0.6155729220033572,545,322,0.12403899459821033,612,81,87,238,314,7290.976318355497
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,4399,37,532,816,137,1970.991185930354,1544.2672155481655,0.290924,323,263,177,0.3419408129086662,225,141,0.5251108958484254,127,13,0.37457245887715596,377,346,0.707594840693634,928,153,82,111,177,7273.491863390492
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,IE,6141,281,932,599,297,6707.549084119926,646.6357570369012,0.46845,343,267,65,0.2953542977639413,435,192,0.7516328537091952,869,12,0.13191496234154476,452,177,0.5607555025047068,734,117,830,249,370,456.1370729838765
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,DK,6180,315,536,341,321,5315.6393093034885,323.1612206997561,0.616617,191,408,145,0.9267516058045833,140,99,0.512649743640173,582,144,0.08865772497882063,721,128,0.7363983348340027,105,216,37,257,231,657.1593095873607
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,4915,164,602,557,86,7500.863244704419,1655.3052521898667,0.679888,125,288,164,0.7464026920665473,451,227,0.3969459454845645,639,186,0.31825209532121324,242,492,0.5299348255253465,629,17,671,361,579,1857.3526517843952
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,SD,4103,32,496,216,277,1118.6882246102525,1906.1787855396922,0.994457,27,169,173,0.46953818009662973,205,220,0.6383731550405091,362,252,0.9423737582085238,288,88,0.0903845987763906,10,129,525,26,700,3666.9718808503917
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,7269,343,857,721,147,9357.617206476692,2739.034991975795,0.921794,749,228,195,0.5808591702662378,35,137,0.34422252680828813,405,89,0.38893790056422617,482,377,0.8051740989323486,539,22,332,402,81,5777.334838057251
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,2006,295,855,443,315,3040.9733053333052,135.5730082491463,0.334952,296,368,114,0.44576686395096865,178,52,0.051317477102533426,415,251,0.8921071146709335,814,499,0.23005632203686588,179,220,520,172,249,8537.962100051787
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,AF,7555,474,846,956,285,4964.488578008224,2049.1503274153774,0.112528,743,252,94,0.8510184294239366,118,27,0.5845567182761784,79,126,0.9019607871370238,168,254,0.6090965173839281,147,289,628,414,740,952.2139823339393
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,BO,3430,450,26,591,165,4515.252938994562,2666.4785869746083,0.427715,879,293,24,0.9639115119374831,340,28,0.31657290294320717,712,85,0.39215625609366,320,294,0.36703045416668933,636,123,613,347,240,921.8934853322658
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,255,345,109,676,325,5127.908559072738,2453.901990870243,0.894963,665,360,162,0.15138260298897532,138,166,0.5834560424064215,874,186,0.7119284553700246,846,219,0.45494588492597143,50,58,186,37,386,8635.048519699225
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,GM,4712,86,458,192,34,1568.7352912878716,1179.3116264781527,0.137207,539,92,227,0.031658612118309004,415,161,0.01513513667409172,311,494,0.7247942865262758,313,458,0.6350696910433018,403,436,852,94,669,8146.788049967692
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,HT,9621,257,404,270,435,5529.276120118264,1897.8316556431826,0.322669,998,33,64,0.8796677564081402,214,90,0.8700754978610431,558,46,0.5117491434318542,367,451,0.9134471161549963,568,365,234,436,827,6571.215242147909
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,BJ,6380,273,69,63,345,7688.833494995775,132.03882338548823,0.47615,827,232,98,0.7801534945857044,218,18,0.5844514974985229,298,463,0.2552569295203674,635,148,0.11298736591465053,110,19,18,434,979,6772.5495912118595
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,PS,9696,33,750,250,13,2583.0385767846496,408.24288172346314,0.577205,821,16,139,0.16011901828416641,477,225,0.14409894876073603,726,439,0.0859930603143455,186,380,0.4934171449083423,75,347,713,214,353,47.73034560752287
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,8497,314,185,885,100,5565.195710751709,2174.7774180675124,0.436596,261,193,160,0.40476777778466544,168,80,0.15880178850848403,958,339,0.640390128064837,197,374,0.14350699390391852,501,424,161,427,227,5567.975310077035
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,AD,8714,396,676,528,437,7580.819933443739,1934.918334278283,0.012638,550,449,30,0.10848321316812393,143,221,0.10426950299456639,710,374,0.47015821345760755,790,288,0.2640071867440793,903,346,543,340,445,4553.322422723146
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,TG,8817,392,801,103,215,1699.041403065309,919.0200320562568,0.610289,971,250,85,0.46655190488429754,158,71,0.5791424247071448,170,118,0.5741065730449837,98,255,0.12810793950038213,610,378,580,298,374,148.1285635761609
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,MR,2292,415,221,511,380,6390.4187573006875,1765.693782107734,0.732773,781,386,95,0.27711963032920217,189,164,0.5463444426656533,634,328,0.26753024975075135,181,149,0.37764519347174186,813,346,774,8,714,146.99172075078647
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,9060,369,137,695,483,9619.651792483168,63.42870007268375,0.333378,390,358,110,0.505028077864526,177,146,0.33557021444830404,638,266,0.01769790627842227,596,154,0.4309237597733667,802,245,810,407,556,5499.343290766431
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,SN,8358,307,981,387,268,7777.056390994457,326.7551702271114,0.696573,781,352,188,0.21468476218500843,140,65,0.9231684740515753,851,64,0.7124202190322109,686,474,0.11063283649405087,626,4,815,74,825,1368.8564496324063
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,6548,355,600,856,487,5564.813626282522,1803.733456198771,0.811092,767,234,70,0.49943360680849636,113,234,0.41094847527636236,207,16,0.06822492094610355,789,232,0.33146831772593544,282,55,750,334,914,2097.1266482700835
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,7080,195,719,129,24,6894.271364844604,2552.9301333851154,0.511137,793,395,246,0.4453595117772877,286,31,0.009075723489914256,687,317,0.3460260683229057,824,132,0.5123707050768534,19,224,217,3,146,1363.575394159644
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,DO,4359,465,532,338,440,5030.1913920230345,1620.634816892129,0.431028,20,355,92,0.45433679979985075,325,92,0.35982303440770025,432,372,0.8845645408277791,97,198,0.5985629762772484,357,318,815,450,380,3084.9951715433212
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,4781,386,635,355,338,2638.3604745911016,2071.207692654377,0.482629,129,205,23,0.7284840731220399,298,142,0.540749199316357,846,186,0.4747902428955617,958,384,0.24046977098343147,381,162,548,388,533,1451.1602975473381
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,CZ,1506,366,945,205,31,8651.630687412224,2389.652179294293,0.668319,675,404,68,0.7949626975733086,89,60,0.007086322758235286,739,293,0.8606062774586497,191,64,0.6238188380849479,244,325,227,169,694,4236.224580106136
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,7664,448,796,308,471,1464.517665878332,421.1387411281321,0.272922,394,308,93,0.11736864451567275,442,157,0.49985372891013613,84,187,0.13561298015316026,453,61,0.7104384239449186,847,90,361,160,698,8033.489936379175
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,SO,4682,349,789,779,231,783.0147841126068,2290.043031354034,0.64178,136,176,206,0.9870613399439389,449,54,0.27045309559874553,679,162,0.8296230852479071,163,166,0.12260658402708746,281,352,248,275,563,6589.613630748302
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,TD,4959,378,592,12,361,7362.2966030319285,2774.8892414304487,0.067829,662,447,188,0.8440331741229342,300,123,0.3915173735999139,850,9,0.8750007074232418,836,184,0.2809753906651127,889,95,868,435,991,2412.928079989891
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,EC,2804,155,153,199,400,4454.316800946317,2962.4980381621745,0.042569,974,259,16,0.5852423379253807,57,230,0.6613439193164432,635,351,0.34809290832816153,774,152,0.13072661907192085,967,243,827,483,541,515.5965900731885
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,LU,7989,419,371,370,486,9280.627270178738,2074.8639666654694,0.166206,855,259,10,0.5683309738233976,326,14,0.3803106442849229,174,384,0.5772794287317352,432,433,0.25386399088847034,456,86,439,93,601,8182.258290386517
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,RO,8587,165,319,130,50,4441.53411756206,2108.4794414735825,0.571251,830,35,19,0.6582632222375571,389,235,0.9014090583858733,782,460,0.12072714439583598,569,113,0.33370306782710435,544,8,335,399,818,2959.9012236318945
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,MX,7467,490,558,457,457,8247.62490189706,2064.460263785961,0.102175,657,323,37,0.48184050287114244,67,203,0.9789457426108978,265,9,0.41544883928877685,945,496,0.707234911408005,643,329,747,237,566,2832.3059916428238
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,3509,194,210,315,460,4261.56372952878,290.9536765490601,0.895048,456,127,209,0.20702679193476947,374,90,0.8031507884498028,950,55,0.21886627106480994,725,164,0.5453691755500621,670,13,135,381,799,5239.702468993329
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,KZ,234,255,381,730,175,6351.3361176826365,2736.2402840722852,0.274921,447,117,7,0.4110693057027631,220,117,0.47118551725087043,294,448,0.6098718066738609,305,67,0.850894507740609,234,110,810,327,848,4049.688576546316
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,1264,47,429,37,306,171.98353796931798,2931.5286620254737,0.249994,883,432,29,0.21879793621720944,76,124,0.7725386287953908,848,362,0.1049078025149357,606,335,0.6085896534430802,73,430,298,257,75,7794.252080675183
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,SG,191,347,760,308,164,1218.9590340527102,2274.37990768784,0.485521,444,65,86,0.04087833262869889,272,46,0.49283888175980584,183,102,0.7374287247275941,873,134,0.6979026883451441,661,229,852,421,43,8165.097459313898
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,9053,126,650,589,298,4187.519609054147,649.6998704187753,0.493986,543,124,171,0.21826805437723196,58,176,0.14210094668673046,677,341,0.5299408631010764,822,115,0.6767583671884146,978,174,16,389,76,7593.099507368513
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,6894,277,802,69,436,8077.46985974304,1154.2137092124503,0.797209,176,251,229,0.6231001008707463,326,236,0.05768987671138581,838,10,0.8626181345589473,818,392,0.20050995455317655,722,261,600,407,10,726.6702411103254
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,4337,25,564,626,10,7055.029574850398,1529.44759066408,0.71019,554,414,243,0.9472447560134556,347,118,0.9770723113591313,220,270,0.7258957799859312,913,155,0.6553235314329826,691,189,77,163,853,219.83669908912873
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,3121,336,19,128,69,8142.445786627074,978.8720858556727,0.518286,538,396,222,0.053246385595777546,414,200,0.5744114900027462,404,453,0.9963972756793846,19,396,0.06303047383872318,744,242,627,90,716,8851.835019009925
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,GB,2010,463,884,261,210,4670.521919096184,740.1764852176755,0.088284,919,40,2,0.6672665972345588,113,212,0.094970172945811,133,242,0.37123272404360463,688,379,0.46544005841444236,262,113,320,441,231,2474.842298686636
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,6923,430,600,12,455,3332.919982902176,2788.673204991729,0.601815,39,44,109,0.859369967105369,356,173,0.4778077071797934,433,74,0.10066018012161815,514,458,0.5554706074439197,1,478,666,88,763,152.1506480046153
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,6589,464,975,701,448,3135.1662344873343,2946.751204196803,0.298847,627,281,249,0.012340656633522573,425,14,0.9922186161980799,119,133,0.8935867552686806,330,105,0.671567803774809,687,384,903,335,926,1358.4890937091798
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,2762,364,877,841,100,7826.075896234513,797.81953065877,0.297345,221,367,97,0.3614496308710963,495,78,0.9323709104411328,769,82,0.7534532983838604,544,200,0.6755637827895117,651,145,382,211,241,8401.34200358449
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,4198,426,465,57,358,8200.68057022156,1593.310360712485,0.963428,454,287,56,0.0075451491702672735,49,218,0.26636792277096943,364,58,0.4761453440509441,476,392,0.055837954293955216,925,29,840,98,147,8606.436952490792
